Timestamp_UTC,Latitude_ddeg,Longitude_ddeg,Elevation_m,GPS_Speed_m/s,GPS_Direction_deg,GPS_RMC_Valid_binary,Battery_Voltage_volts,Bus_Box_Temperature_degC,Bus_Top_Temperature_degC,Bus_Top_Relative_Humidity_%,ES642_PM2.5_Concentration_ug/m3,ES642_Air_Flow_Rate_L/min,ES642_Internal_Air_Temperature_degC,ES642_Internal_Relative_Humidity_%,ES642_Internal_Air_Pressure_hpa,ES642_Error_Code_code,2B_Ozone_Concentration_ppbv,2B_Air_Flow_Rate_L/min,2B_Internal_Air_Temperature_degC,2B_Internal_Air_Pressure_hpa,2B405_NO_Concentration_ppbv,2B405_NO2_Concentration_ppbv,2B405_NOX_Concentration_ppbv,2B405_Internal_Air_Temperature_degC,2B405_Internal_Air_Pressure_hpa,2B405_Air_Flow_Rate_L/min,2B405_Cell_O3_Flow_Rate_mL/min,PM2.5_Data_Flagged_binary,Ozone_Data_Flagged_binary,GPS_Data_Flagged_binary,Time_Tuple,Date,Year,Month,Day_of_Year,Day_of_Month,Minute,Hour,Transit_ID,AQI,PM2.5_Category,Meso_West_Category
2022-06-01 00:00:00,40.765747,-111.909767,1279.4,-9999.0,-9999.0,-9999.0,13.61,26.15,16.33,41.37,1.0,2.0,22.5,17.0,874.4,0.0,42.8,2.47,40.4,817.3,0.9,5.2,6.1,31.3,816.0,1.47,103.2,0.0,0,1,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=2, tm_yday=152, tm_isdst=-1)",2022-06-01,2022,6,152,1,0,0,BUS02,Good,< 12.00,< 2.00
2022-06-01 00:02:30,40.765747,-111.909775,1279.4,-9999.0,-9999.0,-9999.0,13.61,26.03,16.25,41.57,1.0,2.0,22.28,17.0,874.5,0.0,44.4,2.47,40.3,817.1,-0.2,5.9,5.7,31.3,816.1,1.47,103.0,0.0,0,1,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=2, tm_sec=30, tm_wday=2, tm_yday=152, tm_isdst=-1)",2022-06-01,2022,6,152,1,2,0,BUS02,Good,< 12.00,< 2.00
2022-06-01 00:05:00,40.765751,-111.909782,1279.4,-9999.0,-9999.0,-9999.0,13.61,25.9,16.22,42.28,1.0,2.0,22.22,17.0,874.6,0.0,39.8,2.46,40.2,817.3,3.5,5.1,8.6,31.2,816.1,1.48,103.1,0.0,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=5, tm_sec=0, tm_wday=2, tm_yday=152, tm_isdst=-1)",2022-06-01,2022,6,152,1,5,0,BUS02,Good,< 12.00,< 2.00
2022-06-01 00:08:40,40.765759,-111.909775,1277.4,-9999.0,-9999.0,-9999.0,13.61,25.73,16.22,42.62,2.0,2.0,22.22,18.0,874.4,0.0,35.9,2.48,40.1,817.3,7.7,7.7,15.4,31.1,816.2,1.5,101.4,0.0,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=8, tm_sec=40, tm_wday=2, tm_yday=152, tm_isdst=-1)",2022-06-01,2022,6,152,1,8,0,BUS02,Good,< 12.00,2.00 - 4.00
2022-06-01 00:11:10,40.765759,-111.909775,1276.8,-9999.0,-9999.0,-9999.0,13.61,25.63,16.26,43.33,1.0,2.0,22.11,18.0,874.5,0.0,38.8,2.48,40.0,817.0,0.4,3.5,3.9,31.1,816.3,1.5,101.3,0.0,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=11, tm_sec=10, tm_wday=2, tm_yday=152, tm_isdst=-1)",2022-06-01,2022,6,152,1,11,0,BUS02,Good,< 12.00,< 2.00
2022-06-01 00:13:40,40.765759,-111.909767,1276.4,-9999.0,-9999.0,-9999.0,13.61,25.52,16.24,43.27,2.0,2.0,22.0,18.0,874.5,0.0,34.6,2.47,39.9,817.3,0.8,5.6,6.4,31.0,816.2,1.51,101.5,0.0,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=13, tm_sec=40, tm_wday=2, tm_yday=152, tm_isdst=-1)",2022-06-01,2022,6,152,1,13,0,BUS02,Good,< 12.00,2.00 - 4.00
2022-06-01 00:16:10,40.765755,-111.909767,1276.5,-9999.0,-9999.0,-9999.0,13.61,25.42,16.28,42.28,1.0,2.0,22.0,18.0,874.5,0.0,38.9,2.48,39.8,817.1,0.4,4.4,4.7,31.0,816.2,1.51,101.5,0.0,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=16, tm_sec=10, tm_wday=2, tm_yday=152, tm_isdst=-1)",2022-06-01,2022,6,152,1,16,0,BUS02,Good,< 12.00,< 2.00
2022-06-01 00:18:40,40.765755,-111.909767,1276.4,-9999.0,-9999.0,-9999.0,13.61,25.32,16.23,43.09,1.0,2.0,21.89,18.0,874.5,0.0,38.1,2.46,39.7,817.2,3.4,1.4,4.7,30.9,816.1,1.51,101.7,0.0,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=18, tm_sec=40, tm_wday=2, tm_yday=152, tm_isdst=-1)",2022-06-01,2022,6,152,1,18,0,BUS02,Good,< 12.00,< 2.00
2022-06-01 00:21:10,40.765755,-111.90976,1276.3,-9999.0,-9999.0,-9999.0,13.65,25.22,16.07,44.26,1.0,2.0,21.72,18.0,874.4,0.0,38.3,2.46,39.6,817.0,33.9,6.4,40.3,30.8,816.2,1.51,101.5,0.0,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=21, tm_sec=10, tm_wday=2, tm_yday=152, tm_isdst=-1)",2022-06-01,2022,6,152,1,21,0,BUS02,Good,< 12.00,< 2.00
2022-06-01 00:23:40,40.765751,-111.90976,1276.3,-9999.0,-9999.0,-9999.0,13.65,25.11,15.99,43.21,1.0,2.0,21.61,18.0,874.4,0.0,39.5,2.46,39.5,817.3,23.1,7.5,30.6,30.8,816.3,1.51,101.2,0.0,0,0,"time.struct_time(tm_year=2022, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=23, tm_sec=40, tm_wday=2, tm_yday=152, tm_isdst=-1)",2022-06-01,2022,6,152,1,23,0,BUS02,Good,< 12.00,< 2.00
